,train_loss,val_loss,grad_norm
383,6.02573,4.378,137.816
384,6.02512,4.38818,97.0935
385,6.02466,4.3773,136.896
386,6.02406,4.38741,96.4458
387,6.02361,4.3766,135.984
388,6.02301,4.38664,95.8038
389,6.02256,4.37591,135.08
390,6.02197,4.38588,95.1673
391,6.02152,4.37523,134.183
392,6.02094,4.38513,94.5363
393,6.0205,4.37455,133.295
394,6.01992,4.38438,93.9107
395,6.01948,4.37387,132.414
396,6.01891,4.38364,93.2905
397,6.01847,4.3732,131.54
398,6.01791,4.3829,92.6755
399,6.01748,4.37254,130.674
400,6.01692,4.38217,92.0657
401,6.01649,4.37188,129.815
402,6.01593,4.38145,91.4611
403,6.01551,4.37123,128.963
404,6.01496,4.38073,90.8615
405,6.01454,4.37058,128.119
406,6.01399,4.38002,90.2669
407,6.01358,4.36994,127.281
408,6.01304,4.37931,89.6773
409,6.01263,4.3693,126.451
410,6.01209,4.37861,89.0925
411,6.01168,4.36866,125.627
412,6.01115,4.37792,88.5125
413,6.01075,4.36804,124.81
414,6.01022,4.37723,87.9372
415,6.00982,4.36741,124
416,6.0093,4.37654,87.3666
417,6.0089,4.3668,123.196
418,6.00838,4.37586,86.8007
419,6.00799,4.36618,122.398
420,6.00748,4.37519,86.2393
421,6.00709,4.36557,121.608
422,6.00658,4.37452,85.6824
423,6.0062,4.36497,120.823
424,6.00569,4.37386,85.13
425,6.00531,4.36437,120.045
426,6.00481,4.3732,84.5819
427,6.00443,4.36378,119.273
428,6.00394,4.37255,84.0382
429,6.00356,4.36319,118.507
430,6.00307,4.3719,83.4988
431,6.0027,4.3626,117.747
432,6.00221,4.37126,82.9637
433,6.00185,4.36202,116.992
434,6.00136,4.37062,82.4327
435,6.001,4.36145,116.244
436,6.00052,4.36999,81.9058
437,6.00016,4.36088,115.502
438,5.99969,4.36936,81.3831
439,5.99933,4.36031,114.765
440,5.99886,4.36874,80.8644
441,5.9985,4.35975,114.034
442,5.99804,4.36812,80.3497
443,5.99769,4.35919,113.309
444,5.99722,4.36751,79.8389
445,5.99688,4.35863,112.589
446,5.99642,4.3669,79.332
447,5.99607,4.35808,111.875
448,5.99562,4.3663,78.829
449,5.99528,4.35754,111.166
450,5.99483,4.3657,78.3298
451,5.99449,4.357,110.463
452,5.99404,4.3651,77.8344
453,5.9937,4.35646,109.765
454,5.99326,4.36451,77.3427
455,5.99293,4.35593,109.072
456,5.99249,4.36393,76.8547
457,5.99216,4.3554,108.384
458,5.99172,4.36335,76.3703
459,5.9914,4.35487,107.701
460,5.99096,4.36277,75.8895
461,5.99064,4.35435,107.024
462,5.99021,4.3622,75.4123
463,5.98989,4.35384,106.351
464,5.98947,4.36163,74.9386
465,5.98915,4.35332,105.684
466,5.98873,4.36107,74.4685
467,5.98841,4.35282,105.021
468,5.98799,4.36051,74.0017
469,5.98768,4.35231,104.363
470,5.98727,4.35996,73.5384
471,5.98696,4.35181,103.71
472,5.98655,4.35941,73.0785
473,5.98624,4.35131,103.062
474,5.98583,4.35886,72.6219
475,5.98553,4.35082,102.418
476,5.98512,4.35832,72.1686
477,5.98482,4.35033,101.78
478,5.98442,4.35778,71.7186
479,5.98412,4.34984,101.145
480,5.98372,4.35725,71.2718
481,5.98342,4.34936,100.516
482,5.98303,4.35672,70.8283
483,5.98274,4.34888,99.8903
484,5.98235,4.35619,70.3879
485,5.98205,4.34841,99.2696
486,5.98167,4.35567,69.9506
487,5.98138,4.34794,98.6532
488,5.98099,4.35515,69.5165
489,5.9807,4.34747,98.0413
490,5.98032,4.35464,69.0854
491,5.98004,4.347,97.4337
492,5.97966,4.35413,68.6574
493,5.97938,4.34654,96.8303
494,5.979,4.35362,68.2325
495,5.97872,4.34609,96.2313
496,5.97835,4.35312,67.8105
497,5.97807,4.34563,95.6364
498,5.97771,4.35262,67.3914
499,5.97743,4.34518,95.0457
500,5.97706,4.35213,66.9753
501,5.97679,4.34474,94.4591
502,5.97643,4.35164,66.5621
503,5.97616,4.34429,93.8766
504,5.9758,4.35115,66.1518
505,5.97553,4.34385,93.2982
506,5.97517,4.35067,65.7443
507,5.97491,4.34341,92.7237
508,5.97455,4.35019,65.3396
509,5.97429,4.34298,92.1533
510,5.97394,4.34971,64.9378
511,5.97367,4.34255,91.5867
